,timestamp,open,high,low,close,volume
85,2020-03-27,139.0,141.68,130.25,131.46,7167.49292
86,2020-03-28,131.46,133.1,125.0,131.46,8682.74986
87,2020-03-29,131.42,131.91,124.0,124.38,5162.44211
88,2020-03-30,124.84,135.51,124.08,132.37,6230.32613
89,2020-03-31,132.35,135.22,130.71,133.1,4371.5372
90,2020-04-01,133.1,137.0,128.97,136.18,6680.48107
91,2020-04-02,136.12,150.0,135.5,141.36,9848.24047
92,2020-04-03,140.94,146.74,138.03,141.36,5064.36147
93,2020-04-04,141.25,146.5,139.14,144.24,4028.14329
94,2020-04-05,144.74,145.82,141.0,142.91,2256.68618
95,2020-04-06,143.35,171.95,143.09,171.7,16419.52257
96,2020-04-07,171.7,176.25,162.05,164.71,14244.75252
97,2020-04-08,164.8,174.54,163.84,173.14,5684.75633
98,2020-04-09,173.19,173.55,166.0,169.99,5424.30725
99,2020-04-10,169.9,169.98,152.69,158.03,6631.81532
100,2020-04-11,158.25,161.78,154.16,158.4,2830.5031
101,2020-04-12,158.79,165.35,155.48,158.77,4079.73725
102,2020-04-13,158.59,159.44,150.0,156.85,4756.3379
103,2020-04-14,156.8,162.16,155.78,158.59,4686.85737
104,2020-04-15,157.93,162.35,152.13,153.01,3307.14603
105,2020-04-16,153.01,175.36,148.61,172.8,12820.47065
106,2020-04-17,172.69,175.0,168.51,170.77,5201.61773
107,2020-04-18,170.76,189.65,170.73,188.14,8298.3688
108,2020-04-19,188.37,188.5,176.5,180.54,6088.83715
109,2020-04-20,180.42,186.5,167.0,170.66,10012.5017
110,2020-04-21,170.28,174.97,168.42,170.78,5822.95492
111,2020-04-22,170.91,184.26,170.11,183.1,9810.07904
112,2020-04-23,183.08,194.58,178.55,185.48,13310.4302
113,2020-04-24,185.75,190.01,185.11,187.61,4248.63317
114,2020-04-25,187.5,198.21,186.15,194.65,5207.3389
115,2020-04-26,194.18,200.0,192.66,197.69,4389.58618
116,2020-04-27,197.84,199.13,190.0,196.72,8102.27148
117,2020-04-28,196.75,197.7,192.93,196.98,2628.44528
118,2020-04-29,196.67,219.26,196.67,215.85,10883.80814
119,2020-04-30,215.84,227.02,202.73,206.34,15053.40616
120,2020-05-01,206.27,217.43,206.2,211.78,6423.46314
121,2020-05-02,212.2,215.5,210.86,214.18,4015.80277
122,2020-05-03,214.18,219.16,205.36,209.9,5811.66658
123,2020-05-04,210.17,210.78,194.57,206.65,7034.35623
124,2020-05-05,206.65,211.9,200.48,205.75,4167.69813
125,2020-05-06,205.62,211.0,198.18,198.88,6191.41245
126,2020-05-07,198.9,215.65,195.96,212.37,10585.63903
127,2020-05-08,212.72,217.14,207.0,211.66,5817.48074
128,2020-05-09,211.67,215.25,208.56,210.03,4598.30645
129,2020-05-10,210.34,210.34,180.55,188.08,11318.57073
130,2020-05-11,187.79,193.48,175.82,186.03,7400.39135
131,2020-05-12,185.82,192.32,185.58,189.35,3335.74165
132,2020-05-13,189.9,201.36,188.73,200.04,3380.52548
133,2020-05-14,200.3,206.05,195.95,203.46,5536.5391
134,2020-05-15,203.89,204.2,190.5,194.75,4906.41081
135,2020-05-16,193.72,203.28,193.33,200.52,3178.21635
136,2020-05-17,200.42,209.9,199.65,207.09,5264.83776
137,2020-05-18,207.23,216.88,207.23,214.86,4899.24726
138,2020-05-19,214.9,215.92,209.36,214.76,3529.70663
139,2020-05-20,214.47,215.49,205.1,209.91,3933.21468
140,2020-05-21,209.54,211.45,192.0,198.3,8317.52036
141,2020-05-22,198.3,209.1,196.25,207.27,3260.1328
142,2020-05-23,207.42,211.27,204.74,206.5,3106.30562
143,2020-05-24,206.57,210.5,199.55,199.55,5280.61229
144,2020-05-25,199.47,205.56,198.05,204.11,3033.69855
145,2020-05-26,204.36,204.86,196.88,201.03,3198.67459
146,2020-05-27,201.03,208.4,201.03,208.29,2572.5366
147,2020-05-28,208.39,220.5,204.72,220.47,5814.75042
148,2020-05-29,220.47,224.87,217.54,220.58,3829.64196
149,2020-05-30,220.6,247.29,218.73,243.37,7738.601
150,2020-05-31,243.72,245.23,229.59,231.54,6848.06678
151,2020-06-01,231.43,252.01,230.59,248.63,6485.86634
152,2020-06-02,248.77,253.46,226.66,237.52,8146.84467
153,2020-06-03,237.93,245.0,233.59,244.37,4303.42115
154,2020-06-04,244.64,246.73,235.97,243.22,4317.03172
155,2020-06-05,243.11,247.6,239.35,240.09,3704.09117
156,2020-06-06,239.68,244.4,237.95,242.22,2993.01854
157,2020-06-07,241.83,245.44,234.81,244.72,5635.3025
158,2020-06-08,244.83,247.7,241.05,246.49,2831.54433
159,2020-06-09,246.5,249.94,238.63,244.04,4273.9706
160,2020-06-10,244.04,250.83,242.28,248.18,4671.43228
161,2020-06-11,248.21,250.2,225.6,230.13,8037.26776
162,2020-06-12,230.0,239.08,228.36,237.62,5350.06981
163,2020-06-13,237.9,238.87,234.29,238.16,1665.92737
164,2020-06-14,238.15,238.41,229.92,231.56,1918.18133
165,2020-06-15,231.37,233.55,218.25,230.75,5012.33395
166,2020-06-16,230.99,235.96,228.87,235.37,2545.01305
167,2020-06-17,235.48,237.89,227.92,233.66,2657.08968
168,2020-06-18,233.71,234.45,226.87,231.24,2356.85322
169,2020-06-19,231.18,231.72,226.53,228.65,1746.10937
170,2020-06-20,228.86,230.46,225.25,228.91,1336.63249
171,2020-06-21,229.33,231.24,227.17,227.83,1453.7701
172,2020-06-22,227.52,247.48,227.33,243.44,4087.81453
173,2020-06-23,243.8,244.89,240.65,243.23,2936.31257
174,2020-06-24,243.01,249.0,231.0,234.63,6187.38038
175,2020-06-25,234.49,235.0,227.23,232.53,3744.15602
176,2020-06-26,232.17,233.25,227.48,229.5,2011.16388
177,2020-06-27,229.45,230.8,216.03,220.79,2567.65012
178,2020-06-28,220.54,228.96,217.69,224.81,2397.33591
179,2020-06-29,225.04,229.95,221.0,228.2,2503.2684
180,2020-06-30,228.07,228.64,223.0,225.5,1493.66389
181,2020-07-01,225.51,232.69,224.19,231.13,2314.25058
182,2020-07-02,231.14,232.3,222.76,226.61,3759.08663
183,2020-07-03,226.43,228.44,224.46,224.98,2088.86738
184,2020-07-04,224.84,230.76,224.84,229.25,1913.15189
185,2020-07-05,229.56,229.85,223.46,228.06,3275.32847
186,2020-07-06,227.55,241.98,226.86,241.78,4008.00614
187,2020-07-07,241.57,243.57,234.27,238.95,3775.63214
188,2020-07-08,239.39,248.99,237.82,247.0,5273.58585
189,2020-07-09,246.74,247.56,238.0,242.1,2294.99057
190,2020-07-10,242.13,242.13,236.0,241.24,3196.4899
191,2020-07-11,241.32,241.55,237.7,239.31,2472.13811
192,2020-07-12,239.31,244.44,236.23,242.94,3758.29976
193,2020-07-13,242.76,245.09,237.25,239.63,5248.05406
194,2020-07-14,239.29,242.12,236.82,240.5,3076.19549
195,2020-07-15,240.51,241.36,236.7,238.51,2597.13831
196,2020-07-16,238.49,239.21,229.7,233.55,3457.23044
197,2020-07-17,233.55,234.53,231.49,232.98,2076.47682
198,2020-07-18,232.8,236.93,232.36,235.88,2573.44475
199,2020-07-19,235.79,239.9,233.44,239.12,3307.49774
200,2020-07-20,239.12,239.88,233.6,236.18,5553.07786
201,2020-07-21,235.99,246.95,235.64,245.8,5475.32071
202,2020-07-22,245.61,269.63,241.81,264.5,6637.04133
203,2020-07-23,264.76,280.15,259.94,275.86,10959.11592
204,2020-07-24,275.33,288.06,268.52,279.78,10336.10328
205,2020-07-25,279.8,309.52,279.66,305.95,17245.3663
206,2020-07-26,305.95,320.07,299.84,311.49,13876.25191
207,2020-07-27,311.34,334.11,311.28,322.3,21285.60963
208,2020-07-28,322.73,326.98,306.23,317.22,8687.16548
209,2020-07-29,317.88,325.32,313.0,318.63,7114.58592
210,2020-07-30,318.34,342.0,314.72,335.12,8368.36905
211,2020-07-31,335.12,350.42,329.0,347.32,7336.57911
212,2020-08-01,347.32,393.57,344.0,387.43,14278.51637
213,2020-08-02,387.36,415.98,340.7,371.64,23077.42754
214,2020-08-03,371.95,398.27,365.13,386.18,11046.92029
215,2020-08-04,386.95,402.7,380.75,389.53,9329.10707
216,2020-08-05,389.84,408.03,384.16,401.31,10659.34185
217,2020-08-06,401.48,404.48,391.37,395.05,6850.65582
218,2020-08-07,395.05,398.58,375.54,379.6,5984.2006
219,2020-08-08,379.6,397.36,376.26,397.36,6248.9546
220,2020-08-09,397.46,400.46,384.08,389.99,7485.71662
221,2020-08-10,390.65,400.11,386.0,395.83,6455.04293
222,2020-08-11,395.6,398.45,366.6,378.95,10143.25337
223,2020-08-12,378.95,389.48,365.88,387.12,6633.10863
224,2020-08-13,387.47,431.88,377.24,424.74,19300.1927
225,2020-08-14,424.85,444.5,418.19,438.12,12332.46421
226,2020-08-15,438.47,443.18,427.38,432.48,10014.95469
227,2020-08-16,432.88,436.61,412.28,434.0,6956.85567
228,2020-08-17,434.0,447.22,420.76,431.14,8034.69006
229,2020-08-18,431.4,434.87,413.53,422.31,7261.64646
230,2020-08-19,422.16,426.5,393.79,407.92,8047.80007
231,2020-08-20,407.88,419.1,402.43,416.02,5069.7721
232,2020-08-21,416.15,419.0,384.5,387.21,8758.23577
233,2020-08-22,388.0,397.4,379.53,395.88,6830.22186
234,2020-08-23,395.7,397.21,383.39,391.14,3197.48293
235,2020-08-24,391.12,410.36,387.51,408.05,4481.44825
236,2020-08-25,407.78,409.12,370.0,383.33,7156.39528
237,2020-08-26,383.33,393.0,377.64,385.77,4978.3165
238,2020-08-27,386.25,396.86,371.5,382.73,5388.83367
239,2020-08-28,383.28,398.0,379.88,395.43,4386.1237
240,2020-08-29,395.42,405.7,392.05,398.77,3781.00488
241,2020-08-30,398.52,429.51,398.32,428.9,5380.76501
242,2020-08-31,429.57,438.85,418.37,433.99,5951.22969
243,2020-09-01,433.99,489.4,429.46,475.72,11729.54859
244,2020-09-02,475.38,481.44,421.54,440.11,13701.68865
245,2020-09-03,440.58,451.65,373.15,382.05,14065.79715
246,2020-09-04,382.07,400.61,360.0,386.08,10207.47997
247,2020-09-05,386.03,394.86,310.13,334.96,17672.26702
248,2020-09-06,334.83,360.11,317.31,352.84,9289.64649
249,2020-09-07,352.2,358.4,322.01,353.48,8985.65051
250,2020-09-08,353.75,356.14,325.69,336.79,8175.46179
251,2020-09-09,337.17,358.98,330.86,351.01,6305.16548
252,2020-09-10,350.41,377.7,350.41,368.0,6927.07831
253,2020-09-11,367.78,375.03,355.66,374.33,4978.51654
254,2020-09-12,374.0,388.18,365.05,387.4,3064.23732
255,2020-09-13,387.68,389.98,352.0,365.96,7292.28318
256,2020-09-14,366.0,384.5,356.34,376.72,6591.86046
257,2020-09-15,377.36,382.31,362.48,363.89,4957.37064
258,2020-09-16,364.25,373.57,354.07,365.4,4161.26804
259,2020-09-17,365.01,394.2,363.53,389.4,7796.00283
260,2020-09-18,389.34,392.58,375.23,383.89,3749.48074
261,2020-09-19,384.5,388.26,377.29,385.13,3200.75879
262,2020-09-20,385.2,385.24,365.0,370.94,4676.31996
263,2020-09-21,370.68,376.28,330.98,340.0,7047.07302
264,2020-09-22,340.0,346.92,335.82,344.0,3960.72226
265,2020-09-23,344.0,344.4,313.83,320.26,5283.37809
266,2020-09-24,320.48,353.0,316.83,349.0,5143.11049
267,2020-09-25,348.95,358.18,337.68,351.32,3488.08205
268,2020-09-26,352.26,356.14,346.06,353.97,1585.62494
269,2020-09-27,354.3,362.02,347.3,357.56,1640.85868
270,2020-09-28,357.81,368.0,351.6,354.0,3659.69456
271,2020-09-29,353.53,360.68,350.5,359.55,3956.0371
272,2020-09-30,360.03,361.34,351.55,359.52,2085.7669
273,2020-10-01,360.0,369.09,345.54,352.94,4656.05337
274,2020-10-02,352.79,354.0,334.6,345.51,4493.41901
275,2020-10-03,345.88,351.07,343.99,346.27,1402.86173
276,2020-10-04,345.45,354.42,344.13,352.46,1797.3237
277,2020-10-05,352.66,355.68,349.0,353.52,2792.42972
278,2020-10-06,353.92,355.03,336.52,340.31,4079.7669
279,2020-10-07,340.53,342.56,333.5,341.7,1910.48458
280,2020-10-08,341.72,353.18,334.5,350.9,2105.14265
281,2020-10-09,351.26,368.45,347.47,365.4,2393.6219
282,2020-10-10,365.29,378.64,365.0,370.69,1920.18954
283,2020-10-11,370.48,377.41,369.49,374.74,1339.11096
284,2020-10-12,373.97,394.89,365.76,386.7,3428.63066
285,2020-10-13,386.7,387.7,374.38,381.26,2328.2153
286,2020-10-14,381.26,387.55,373.14,379.34,2018.62283
287,2020-10-15,379.27,381.63,370.35,377.75,1728.41512
288,2020-10-16,377.77,380.0,359.29,365.65,3360.77495
289,2020-10-17,365.49,370.33,363.81,368.24,908.89388
290,2020-10-18,368.02,378.51,367.49,378.01,1639.82664
291,2020-10-19,378.6,384.28,373.2,378.69,2345.21039
292,2020-10-20,379.56,380.8,366.14,368.8,3184.71673
293,2020-10-21,368.98,402.02,368.38,391.39,8057.85376
294,2020-10-22,391.3,421.0,391.3,414.3,6471.42334
295,2020-10-23,414.42,419.16,402.0,409.98,3369.61979
296,2020-10-24,410.0,417.07,407.82,412.62,2520.61707
297,2020-10-25,412.36,417.67,404.0,406.19,1597.63238
298,2020-10-26,406.51,411.3,382.5,393.32,5544.61812
299,2020-10-27,393.02,410.22,390.42,403.88,3476.75483
300,2020-10-28,403.62,409.37,380.82,388.66,4334.23509
301,2020-10-29,388.39,394.02,380.8,387.4,2362.12102
302,2020-10-30,387.4,392.08,374.0,382.78,3998.15705
303,2020-10-31,382.59,393.94,380.86,387.0,2316.32699
304,2020-11-01,386.11,397.9,385.16,396.85,1529.03222
305,2020-11-02,397.23,405.11,378.33,383.72,3878.09055
306,2020-11-03,383.19,390.21,370.46,387.85,2698.14903
307,2020-11-04,388.35,408.62,376.97,402.83,5085.97038
308,2020-11-05,403.0,420.98,396.92,417.31,6281.64311
309,2020-11-06,417.48,458.71,415.54,456.49,7392.21543
310,2020-11-07,456.69,468.95,425.0,435.95,9632.10577
311,2020-11-08,435.81,460.52,432.55,455.19,4045.53256
312,2020-11-09,454.82,459.0,434.3,444.4,5081.91567
313,2020-11-10,444.53,455.27,438.89,450.75,4222.67405
314,2020-11-11,450.98,476.79,450.03,464.42,5569.85909
315,2020-11-12,463.77,470.21,452.37,463.03,4976.77379
316,2020-11-13,463.0,478.26,457.62,477.0,5339.24201
317,2020-11-14,477.08,478.01,452.22,461.33,4921.42753
318,2020-11-15,461.35,463.06,440.7,448.55,4098.54082
319,2020-11-16,448.0,466.24,445.94,460.56,3681.00915
320,2020-11-17,460.56,485.0,460.08,482.65,5921.8576
321,2020-11-18,482.66,495.0,440.0,479.87,9545.86018
322,2020-11-19,478.57,480.65,465.55,471.9,3994.65653
323,2020-11-20,471.58,514.36,471.27,509.87,7835.99365
324,2020-11-21,510.62,553.7,502.61,552.64,9107.91477
325,2020-11-22,552.64,581.07,512.01,560.82,11745.77513
326,2020-11-23,560.89,611.0,550.32,609.47,12506.98974
327,2020-11-24,609.0,622.22,589.0,605.15,14188.86815
328,2020-11-25,605.27,606.07,554.35,570.12,8409.53562
329,2020-11-26,568.92,577.2,475.29,519.68,19807.46657
330,2020-11-27,520.21,530.85,493.64,518.96,6566.98172
331,2020-11-28,518.96,548.68,507.1,537.98,5467.76039
332,2020-11-29,537.92,577.52,531.21,576.49,5128.36705
333,2020-11-30,577.18,616.71,571.34,616.68,10307.85355
334,2020-12-01,617.0,636.26,563.73,585.78,14955.90466
335,2020-12-02,585.5,604.37,575.62,597.71,7008.12432
336,2020-12-03,597.4,623.56,586.34,617.0,5339.80085
337,2020-12-04,616.67,620.39,566.0,567.75,7455.91219
338,2020-12-05,567.41,597.54,561.07,597.4,3484.3289
339,2020-12-06,597.52,607.8,583.31,601.86,3722.67235
340,2020-12-07,601.67,603.0,583.67,591.32,2415.19863
341,2020-12-08,590.94,595.0,549.16,554.66,7005.13326
342,2020-12-09,554.73,577.52,530.52,573.95,7240.10138
343,2020-12-10,573.7,575.74,548.05,558.59,4837.4813
344,2020-12-11,559.11,560.2,535.43,543.83,7350.2544
345,2020-12-12,544.27,574.16,543.05,568.3,4328.2719
346,2020-12-13,568.3,595.0,563.83,590.66,3779.83151
347,2020-12-14,589.78,591.41,575.1,586.22,2452.43904
348,2020-12-15,586.87,596.76,578.75,589.24,3366.13798
349,2020-12-16,588.97,640.0,580.88,637.7,8519.70913
350,2020-12-17,638.27,676.8,626.47,643.73,14786.09851
351,2020-12-18,643.64,664.66,630.08,655.13,6825.27157
352,2020-12-19,654.97,671.33,646.49,659.87,5281.65223
353,2020-12-20,659.0,660.8,621.21,638.43,5979.38194
354,2020-12-21,638.43,648.17,595.84,607.77,8227.7592
355,2020-12-22,608.52,638.0,588.3,637.0,7506.41602
356,2020-12-23,637.08,638.23,551.0,585.57,12371.07229
357,2020-12-24,585.11,615.0,565.84,611.92,7084.58404
358,2020-12-25,612.88,633.73,604.32,626.55,7245.73514
359,2020-12-26,626.66,652.84,616.12,637.04,8537.41685
360,2020-12-27,636.62,717.32,625.75,683.61,19041.61544
361,2020-12-28,685.22,747.0,681.23,729.95,14229.4641
362,2020-12-29,729.31,739.18,688.75,731.74,11589.22915
363,2020-12-30,732.21,758.63,716.44,752.77,9247.61386
364,2020-12-31,753.16,755.62,722.77,737.73,7190.98017
365,2021-01-01,738.23,750.17,716.65,730.63,6277.17613
366,2021-01-02,731.33,788.88,717.27,775.5,14995.70735
367,2021-01-03,775.57,1012.5,770.0,979.09,36197.45052
368,2021-01-04,980.52,1169.05,880.0,1043.18,45732.40441
369,2021-01-05,1041.88,1135.44,976.05,1103.47,34004.23957
370,2021-01-06,1103.0,1216.0,1058.82,1209.68,26212.0777
371,2021-01-07,1213.41,1290.0,1140.0,1224.96,24819.92275
372,2021-01-08,1227.5,1274.81,1059.9,1217.82,29399.23916
373,2021-01-09,1216.84,1317.83,1173.33,1281.11,17471.42235
374,2021-01-10,1281.31,1349.99,1155.0,1254.44,24075.44088
375,2021-01-11,1254.44,1260.15,912.0,1089.38,51588.82076
376,2021-01-12,1088.99,1149.97,1004.88,1049.2,27633.7997
377,2021-01-13,1049.8,1137.22,987.3,1131.34,23568.94402
378,2021-01-14,1130.94,1247.0,1087.07,1231.59,25798.45724
379,2021-01-15,1231.5,1255.32,1070.1,1169.68,29892.0336
380,2021-01-16,1168.97,1293.11,1152.5,1227.57,19206.53027
381,2021-01-17,1228.65,1268.87,1166.29,1233.06,16744.2633
382,2021-01-18,1233.14,1261.08,1183.33,1258.0,14597.38421
383,2021-01-19,1258.0,1439.95,1253.0,1368.69,31403.98191
384,2021-01-20,1368.61,1408.14,1233.86,1376.93,26828.73905
385,2021-01-21,1376.99,1389.83,1086.73,1109.56,33508.17523
386,2021-01-22,1109.56,1275.06,1040.41,1234.81,28334.78147
387,2021-01-23,1234.42,1272.99,1197.64,1234.24,12392.38504
388,2021-01-24,1234.19,1400.0,1221.33,1393.93,21002.38662
389,2021-01-25,1394.64,1475.32,1285.15,1317.38,32192.00932
390,2021-01-26,1318.0,1379.0,1245.33,1368.02,21701.40949
391,2021-01-27,1367.16,1375.0,1207.0,1240.91,26919.39668
392,2021-01-28,1241.04,1362.92,1217.95,1332.69,21175.35279
393,2021-01-29,1332.52,1440.0,1287.1,1379.24,39288.68351
394,2021-01-30,1380.74,1407.26,1327.0,1378.9,16232.19555
395,2021-01-31,1378.9,1381.0,1283.0,1314.65,15238.51685
396,2021-02-01,1313.23,1377.98,1270.78,1374.99,12875.82973
397,2021-02-02,1374.57,1549.0,1362.07,1513.18,28934.94524
398,2021-02-03,1514.15,1671.99,1507.64,1668.0,24204.26644
399,2021-02-04,1667.45,1698.0,1556.45,1597.37,32488.08614
400,2021-02-05,1597.37,1764.0,1592.24,1720.75,20242.23648
401,2021-02-06,1719.9,1744.77,1643.0,1679.69,19665.24223
402,2021-02-07,1680.0,1694.72,1491.14,1614.67,22537.30317
403,2021-02-08,1614.03,1783.0,1566.99,1751.69,22191.15623
404,2021-02-09,1752.43,1823.68,1709.98,1773.03,20036.75351
405,2021-02-10,1772.97,1843.14,1680.0,1741.9,23551.02837
406,2021-02-11,1741.92,1819.04,1706.0,1787.95,15068.39841
407,2021-02-12,1787.95,1868.14,1740.7,1846.04,16150.09521
408,2021-02-13,1843.65,1875.51,1766.61,1817.0,11944.82453
409,2021-02-14,1817.03,1851.46,1786.42,1802.63,9560.66889
410,2021-02-15,1803.1,1837.24,1651.0,1779.59,17957.45867
411,2021-02-16,1781.28,1826.4,1725.0,1783.48,12463.61266
412,2021-02-17,1780.96,1856.77,1734.05,1851.0,15556.05214
413,2021-02-18,1851.0,1950.78,1846.07,1939.81,15872.12685
414,2021-02-19,1937.47,1974.32,1889.8,1958.25,17307.73975
415,2021-02-20,1957.73,2046.67,1805.01,1917.04,24091.29763
416,2021-02-21,1915.0,1976.1,1886.21,1935.33,10369.11447
417,2021-02-22,1935.32,1938.48,1510.0,1779.77,28860.6439
418,2021-02-23,1776.97,1782.89,1351.53,1577.81,40836.79808
419,2021-02-24,1578.23,1715.04,1501.89,1624.98,20212.04096
420,2021-02-25,1624.12,1672.0,1459.0,1480.0,15941.62203
421,2021-02-26,1482.89,1563.67,1401.0,1445.17,17534.41644
422,2021-02-27,1445.26,1527.94,1427.4,1460.18,17930.95084
423,2021-02-28,1459.35,1469.81,1290.0,1422.86,30102.02117
424,2021-03-01,1421.35,1573.3,1413.16,1572.17,20550.08372
425,2021-03-02,1571.0,1606.0,1455.0,1488.46,15875.56427
426,2021-03-03,1487.0,1657.35,1477.4,1567.77,15560.87317
427,2021-03-04,1567.78,1625.26,1504.11,1537.94,12461.8375
428,2021-03-05,1538.64,1550.58,1443.48,1528.63,12628.95259
429,2021-03-06,1529.58,1671.88,1512.72,1651.51,18925.35555
430,2021-03-07,1651.51,1734.99,1631.1,1727.52,15195.18978
431,2021-03-08,1729.0,1843.92,1665.27,1835.0,16621.24771
432,2021-03-09,1835.0,1872.9,1798.27,1872.65,16183.44852
433,2021-03-10,1871.61,1879.96,1758.12,1795.0,17148.08018
434,2021-03-11,1794.18,1847.66,1725.1,1825.82,14120.83743
435,2021-03-12,1826.54,1842.46,1720.22,1767.21,12444.28724
436,2021-03-13,1767.13,1943.83,1728.0,1922.04,14977.35434
437,2021-03-14,1921.53,1931.93,1837.21,1847.31,8552.09655
438,2021-03-15,1849.07,1890.35,1734.4,1794.93,13397.99978
439,2021-03-16,1795.92,1818.99,1703.03,1807.14,13267.85427
440,2021-03-17,1807.15,1843.68,1741.37,1824.37,10127.67413
