,timestamp,open,high,low,close,volume
54,2021-07-03,2154.58,2239.32,2112.74,2226.56,15708.72694
55,2021-07-04,2227.82,2389.51,2190.26,2323.35,19330.30364
56,2021-07-05,2322.48,2324.1,2157.82,2195.98,23817.53395
57,2021-07-06,2196.86,2349.84,2193.57,2322.35,20282.45476
58,2021-07-07,2321.58,2409.29,2292.0,2317.98,18959.82265
59,2021-07-08,2316.68,2325.0,2085.42,2116.36,29189.88911
60,2021-07-08,2316.68,2325.0,2085.42,2116.36,29189.88911
61,2021-07-09,2115.82,2189.31,2048.18,2146.05,37316.08596
62,2021-07-10,2146.52,2192.18,2075.0,2111.59,14165.00156
63,2021-07-11,2110.58,2174.64,2081.26,2139.83,9677.41669
64,2021-07-12,2141.44,2168.0,2007.33,2032.21,13802.49423
65,2021-07-13,2031.49,2046.82,1918.01,1941.14,17663.93581
66,2021-07-14,1940.65,2019.86,1864.31,1994.6,21228.22707
67,2021-07-15,1994.44,2040.42,1880.31,1918.82,17897.8584
68,2021-07-16,1918.92,1965.47,1850.0,1876.66,15053.76509
69,2021-07-17,1876.92,1920.0,1845.34,1899.57,9717.35917
70,2021-07-18,1900.11,1994.11,1875.04,1890.85,13535.91333
71,2021-07-19,1891.14,1918.11,1802.5,1817.26,12568.29966
72,2021-07-20,1818.74,1840.76,1719.0,1786.48,20616.1187
73,2021-07-21,1787.06,2031.74,1753.62,1995.69,27752.83861
74,2021-07-22,1996.2,2046.07,1948.25,2025.27,18935.73162
75,2021-07-23,2025.25,2132.73,1996.59,2124.96,16677.46519
76,2021-07-24,2126.07,2200.0,2105.88,2186.11,17100.28595
77,2021-07-25,2185.93,2197.72,2107.0,2192.47,14734.45349
78,2021-07-26,2192.42,2431.81,2172.05,2228.67,45055.7695
79,2021-07-27,2228.27,2320.24,2152.36,2300.3,30190.26597
80,2021-07-28,2300.38,2350.0,2245.0,2300.44,24348.66144
81,2021-07-29,2301.18,2400.79,2267.25,2383.08,16930.89533
82,2021-07-30,2383.89,2472.35,2317.53,2464.07,27311.24406
83,2021-07-31,2463.18,2555.33,2422.65,2532.72,18279.2386
84,2021-08-01,2533.52,2698.64,2512.96,2555.85,33021.33497
85,2021-08-02,2556.22,2666.3,2504.98,2607.99,30092.29978
86,2021-08-03,2607.25,2632.75,2444.0,2508.84,29882.60482
87,2021-08-04,2508.13,2771.06,2457.48,2724.84,41791.46461
88,2021-08-05,2724.95,2845.0,2530.9,2829.89,66605.42649
89,2021-08-06,2829.34,2950.0,2721.3,2893.38,34447.46796
90,2021-08-06,2829.34,2950.0,2721.3,2893.38,34447.46796
91,2021-08-07,2892.65,3179.89,2865.0,3164.27,45597.11675
92,2021-08-08,3164.26,3191.88,2944.96,3013.85,39104.39144
93,2021-08-09,3013.36,3188.93,2890.03,3162.0,42258.63568
94,2021-08-10,3163.01,3234.38,3052.45,3141.4,34510.91362
95,2021-08-11,3142.04,3276.6,3122.15,3161.31,26470.15935
96,2021-08-12,3161.3,3240.55,2979.09,3046.98,28866.60152
97,2021-08-13,3047.91,3330.5,3034.12,3324.94,23375.24117
98,2021-08-14,3324.35,3332.85,3207.46,3267.33,16264.0018
99,2021-08-15,3265.29,3326.0,3112.59,3310.56,18898.00646
100,2021-08-16,3309.18,3337.66,3136.0,3147.31,22135.80282
101,2021-08-17,3146.58,3292.74,2990.0,3011.18,35814.12535
102,2021-08-18,3010.81,3127.58,2951.0,3015.92,26496.84197
103,2021-08-19,3013.96,3188.0,2959.24,3185.52,24667.83577
104,2021-08-20,3185.52,3301.94,3178.0,3286.26,22607.87109
105,2021-08-21,3286.74,3311.19,3204.0,3226.08,14717.75107
106,2021-08-22,3225.94,3275.03,3128.0,3241.26,15156.46495
107,2021-08-23,3241.0,3380.0,3230.89,3323.46,21471.49146
108,2021-08-24,3322.74,3359.66,3149.15,3171.63,20851.24664
109,2021-08-25,3171.0,3248.8,3079.17,3228.52,20553.98454
110,2021-08-26,3228.39,3251.42,3055.01,3092.74,18770.74698
111,2021-08-27,3092.82,3286.15,3061.4,3275.85,17971.74793
112,2021-08-28,3275.85,3286.91,3212.15,3247.0,8469.87737
113,2021-08-29,3247.28,3288.19,3152.77,3225.84,12979.78073
114,2021-08-30,3225.84,3349.33,3145.12,3229.44,20643.66109
115,2021-08-31,3228.46,3474.21,3190.49,3430.7,31476.55144
116,2021-09-01,3430.59,3843.98,3384.0,3830.0,34855.31254
117,2021-09-02,3829.71,3838.53,3722.36,3788.41,22313.8154
118,2021-09-03,3788.39,4032.53,3711.31,3940.56,26541.27544
119,2021-09-04,3940.16,3971.02,3834.91,3886.07,12712.00211
120,2021-09-04,3940.16,3971.02,3834.91,3886.07,12712.00211
121,2021-09-05,3887.67,3982.79,3835.64,3952.81,12877.13
122,2021-09-06,3951.1,3972.58,3869.0,3927.97,11880.49955
123,2021-09-07,3928.44,3948.64,3000.0,3434.0,62218.77996
124,2021-09-08,3435.82,3561.23,3215.36,3499.43,54199.61687
125,2021-09-09,3497.88,3567.93,3386.95,3424.56,37987.55435
126,2021-09-10,3424.64,3514.29,3145.52,3209.89,27438.0286
127,2021-09-11,3208.71,3347.9,3200.0,3267.63,21385.86127
128,2021-09-12,3266.42,3472.33,3231.96,3404.56,20409.56385
129,2021-09-13,3403.77,3430.14,3114.84,3285.36,36942.39518
130,2021-09-14,3286.27,3438.37,3271.13,3436.35,20980.57069
131,2021-09-15,3436.47,3617.85,3358.87,3616.07,20337.92153
132,2021-09-16,3616.58,3676.19,3482.8,3568.7,25645.91886
133,2021-09-17,3568.94,3594.78,3350.41,3397.53,26425.01334
134,2021-09-18,3399.2,3543.07,3365.48,3434.43,22152.26141
135,2021-09-19,3435.4,3457.72,3281.55,3329.86,20108.87385
136,2021-09-20,3328.88,3346.08,2915.46,2976.27,60022.48751
137,2021-09-21,2977.19,3106.15,2652.14,2765.37,37358.28753
138,2021-09-22,2765.13,3090.5,2734.48,3080.13,25475.79366
139,2021-09-23,3077.8,3175.42,3035.16,3154.16,26827.52725
140,2021-09-24,3153.93,3160.81,2735.0,2931.49,27863.12922
141,2021-09-25,2930.64,2969.72,2801.11,2924.05,30676.76704
142,2021-09-26,2923.59,3118.01,2739.99,3065.28,21604.33953
143,2021-09-27,3060.54,3166.12,2924.65,2925.92,17799.96425
144,2021-09-28,2925.92,2971.0,2788.88,2805.97,16547.58102
145,2021-09-29,2804.05,2949.55,2781.85,2850.15,13250.81766
146,2021-09-30,2850.14,3075.0,2836.22,3000.78,17871.31292
147,2021-10-01,3001.67,3333.0,2968.71,3310.71,20409.17889
148,2021-10-02,3310.71,3470.0,3257.72,3388.59,13256.32475
149,2021-10-03,3388.36,3489.85,3342.54,3420.6,11511.45066
150,2021-10-03,3388.36,3489.85,3342.54,3420.6,11511.45066
151,2021-10-04,3420.1,3440.11,3269.0,3387.73,14451.77824
152,2021-10-05,3387.83,3546.15,3365.03,3516.5,11712.63131
153,2021-10-06,3518.25,3632.36,3341.6,3576.11,23477.73188
154,2021-10-07,3576.55,3655.0,3472.72,3588.49,22975.19628
155,2021-10-08,3587.94,3670.27,3536.0,3563.35,11961.19033
156,2021-10-09,3563.91,3635.0,3538.12,3575.97,6590.99349
157,2021-10-10,3576.17,3607.51,3408.63,3417.48,9978.39576
158,2021-10-11,3414.61,3623.53,3373.84,3543.97,12521.18181
159,2021-10-12,3542.08,3548.0,3404.38,3491.76,14124.89761
160,2021-10-13,3490.77,3613.41,3412.07,3607.86,17109.94153
161,2021-10-14,3608.38,3825.71,3588.8,3792.83,18938.71126
162,2021-10-15,3792.02,3905.82,3734.0,3869.06,21635.61458
163,2021-10-16,3868.9,3970.25,3804.88,3831.18,13657.98195
164,2021-10-17,3830.15,3919.09,3645.58,3847.27,16183.5791
165,2021-10-18,3847.75,3893.88,3676.23,3745.47,17482.19198
166,2021-10-19,3745.82,3888.05,3733.07,3878.07,16855.00073
167,2021-10-20,3878.78,4169.64,3828.6,4164.76,20031.08038
168,2021-10-21,4162.14,4375.53,2873.1,4053.52,36440.93145
169,2021-10-22,4053.17,4168.8,3890.0,3971.64,19395.11283
170,2021-10-23,3971.16,4171.11,3937.79,4167.87,13316.06529
171,2021-10-24,4168.71,4185.74,3962.65,4083.07,14667.08936
172,2021-10-25,4082.74,4236.83,4068.35,4221.08,12379.23118
173,2021-10-26,4221.27,4297.47,4091.67,4128.66,14588.65936
174,2021-10-27,4131.1,4306.5,3914.01,3924.07,29755.58499
175,2021-10-28,3924.07,4296.26,3893.95,4288.94,22716.86491
176,2021-10-29,4287.58,4461.0,4268.0,4421.7,21618.17159
177,2021-10-30,4420.91,4435.07,4234.65,4326.38,12621.63852
178,2021-10-31,4327.24,4396.02,4167.85,4290.35,15894.34946
